time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed,,,,,
2700,1.82780245984,19.8405005372,45.767609901,27.5515,85.391,14.0027,1888,,,,,
6300,3.61504817657,28.8288677901,43.374228119,37.0591,93.6507,37.4204,2412,,,,,
5400,2.8261361512,22.4476694979,44.8274835092,30.0622,87.5193,24.0516,2124,,,,,
4500,2.63981022031,23.6322135778,44.2757272727,31.3547,88.9069,22.9724,1453,,,,,
3600,2.07497760036,19.8072560971,46.0925765155,26.8323,84.6715,16.8364,1888,,,,,
8100,7.17762347731,40.3550698989,37.3623768128,51.2524,109.3628,89.7182,1276,,,,,
7200,3.75719809021,29.5368410715,42.5716028707,37.5884,94.2983,39.3147,2412,,,,,
6300,3.67320838037,29.391041035,42.8250779152,37.2614,94.6398,38.5564,2124,,,,,
5400,2.9100686243,24.0460870211,43.3877323816,32.3745,89.9182,25.9591,1453,,,,,
8100,6.84530197001,38.6574836993,38.3472719046,48.7933,106.9983,83.9609,2117,,,,,
4500,2.83221375238,24.0066828833,44.3489092066,31.9393,89.0682,24.9164,1888,,,,,
7200,3.60008103153,32.7856909876,41.5104886812,41.0152,97.7188,38.5298,2124,,,,,
6300,3.70883608783,32.174134502,41.7854726051,40.4731,97.695,40.2142,1453,,,,,
5400,2.55223941534,23.7292254801,43.9666585057,31.6492,89.2123,22.5502,1888,,,,,
9000,7.8206882849,43.0233793423,35.9145238474,55.1822,113.6862,100.9796,1276,,,,,
8100,7.18255652828,37.1356361515,37.641941839,48.4559,106.8871,86.4613,2412,,,,,
9000,7.4157883136,41.5134223995,36.3079611678,53.2806,111.6888,93.4507,2117,,,,,
7200,3.54583994349,33.0157516909,41.1955278704,41.4231,98.2379,37.7476,1453,,,,,
6300,4.0798795012,31.9588997869,41.1790119936,40.4657,97.5708,44.24,1888,,,,,
8100,7.19920080097,41.4372927383,36.9345171577,52.6729,110.9504,90.4898,2124,,,,,
9000,7.99431361203,45.8811894631,35.6475507699,58.0422,116.4502,105.1396,2412,,,,,
9900,9.60385230308,48.9938348821,34.5841394294,62.1284,120.661,130.088,1276,,,,,
7200,3.72558724255,29.8773180665,42.8102154588,38.1416,94.7807,38.5022,1888,,,,,
8100,6.72283335284,38.0118998067,38.1940187445,49.1517,107.5889,80.9627,1453,,,,,
9900,10.1352918985,49.2641092766,34.835169791,62.649,120.993,142.9049,2117,,,,,
9000,7.65142568754,42.4673915315,36.0502721136,54.4186,112.5278,96.5396,2124,,,,,
9900,9.42979095837,48.0220822526,34.9736291877,60.6559,118.907,125.6613,2412,,,,,
9000,7.71884184832,41.2981141648,36.6411435969,52.5937,110.7437,104.7467,1453,,,,,
8100,7.22549555367,39.8361761336,37.1041280356,51.3713,109.8127,90.5982,1888,,,,,
10800,10.2817745856,51.6461154015,34.0542711048,66.0676,124.1746,145.2356,1276,,,,,
10800,12.0464390877,72.0930497321,31.9318702623,89.8422,147.9932,197.7093,2117,,,,,
9900,10.5319663708,53.1726444014,33.6974842573,68.2956,126.5034,152.5316,2124,,,,,
9000,7.80302621695,45.0913769279,35.819107578,57.297,115.8185,102.8569,1888,,,,,
9900,10.6600568784,57.4188576572,32.1528515729,73.3576,131.5409,154.7653,1453,,,,,
10800,10.9928528703,56.1946950994,33.0907205203,72.0528,130.4555,166.9698,2412,,,,,
11700,9.43066224989,49.506652622,33.7657970963,63.7623,122.3623,126.0862,1276,,,,,
11700,10.6318720981,73.0902076802,32.5623768752,90.029,148.6791,168.0124,2117,,,,,
10800,11.5537533788,66.5298638805,31.7518583885,82.1514,140.7799,185.2044,2124,,,,,
9900,9.19227740918,45.675909231,35.6153588503,58.0309,116.5652,118.4116,1888,,,,,
10800,11.0219867934,57.9241740844,31.8394203179,73.6673,131.9804,165.8978,1453,,,,,
12600,9.49996850711,51.7124974258,34.1747342461,65.1865,123.5212,134.9591,1276,,,,,
11700,10.0503575629,59.6506037688,32.9350492895,74.8471,133.1384,149.7698,2412,,,,,
12600,9.52277867147,56.7639320995,33.3987462734,70.9467,129.5595,143.0596,2117,,,,,
11700,9.56297458569,64.0711808706,33.2494758584,77.9446,136.3715,138.76,2124,,,,,
10800,11.1872962582,59.6636828034,32.3011361634,74.5279,132.8087,174.4258,1888,,,,,
11700,9.79117108301,58.8789118621,33.7565904883,72.5658,130.8548,142.2738,1453,,,,,
12600,9.72014925789,54.7646168635,33.3504551566,69.4903,127.9414,139.1733,2412,,,,,
13500,9.75987130608,58.4386918703,33.7942047037,72.0491,130.4374,145.5236,1276,,,,,
12600,8.84873265853,44.2622714921,35.5396401403,57.4594,115.9936,116.2791,2124,,,,,
13500,9.91191802689,57.4322330972,33.9979846264,70.2297,128.6395,152.3111,2117,,,,,
12600,9.32689063575,48.8784500059,34.8998579696,62.0519,120.2932,128.1591,1453,,,,,
13500,9.7252553592,53.545523998,33.7703854548,68.1712,126.4609,136.5653,2412,,,,,
11700,10.9731055752,74.2192988761,31.3147959088,90.1179,148.4919,182.8684,1888,,,,,
14400,9.86831950202,57.7238395182,33.8002605816,72.3289,130.8773,146.8187,1276,,,,,
13500,9.24377634905,52.2244195816,34.6009855355,65.9115,124.4373,128.6596,2124,,,,,
14400,9.60208790141,61.0924283093,33.7074224176,74.8467,133.177,140.5031,2117,,,,,
13500,9.40102880907,51.0497350186,34.5924365655,64.2228,122.3692,129.8649,1453,,,,,
14400,9.28119508389,49.3971312266,34.6138733299,63.1426,121.3339,127.6409,2412,,,,,
15300,7.99940075478,48.2134259736,35.5134442981,62.5424,120.4112,105.1289,1276,,,,,
12600,9.77175430174,61.6397956085,33.9975777506,75.0021,133.3469,150.4729,1888,,,,,
15300,7.87671454516,46.6091254895,36.0507812556,59.87,117.9515,105.3609,2117,,,,,
14400,9.57609687614,52.068714508,33.9601932771,66.7354,125.1454,138.0311,2124,,,,,
16200,7.28886957364,37.3985565228,37.4082315617,50.8188,108.6813,89.1253,1276,,,,,
15300,7.40876549459,40.2831256025,37.7354704354,52.9982,110.3719,89.7351,2412,,,,,
14400,9.53197727355,53.1251512289,33.5820302274,66.9812,125.2338,139.8338,1453,,,,,
13500,10.7194793022,57.7039434197,32.8896863968,74.6744,133.1713,164.7502,1888,,,,,
16200,6.99445387078,36.0386581472,38.507642918,47.5956,105.3431,80.3884,2117,,,,,
15300,7.58468613398,44.4202456052,36.359410382,57.7495,115.5397,97.4676,2124,,,,,
17100,5.84846371236,31.1844696789,39.5669802306,42.4291,100.2062,58.8578,1276,,,,,
16200,7.48592113824,39.1820783609,36.9747265165,52.8105,110.487,94.5502,2412,,,,,
15300,7.89116728316,45.9099534588,35.5626096379,59.8304,117.3691,100.0951,1453,,,,,
17100,5.78047727134,28.941043124,40.2619114529,39.9216,97.828,56.4684,2117,,,,,
14400,10.1995039572,64.9399282367,32.7532764043,79.9218,138.3303,154.9796,1888,,,,,
16200,6.84576323328,34.5896120934,38.5105504933,47.3217,104.8094,76.6747,2124,,,,,
18000,5.98154146507,29.5685069465,40.4201277141,40.4273,98.0191,61.3964,1276,,,,,
17100,7.0795564893,36.6249673043,37.6163597555,49.9068,108.0854,85.1769,2412,,,,,
16200,7.13910546199,37.1907017871,37.3219790712,50.5375,108.3918,84.1564,1453,,,,,
18000,5.90557309276,29.0254423116,40.3458274884,39.9024,97.5554,59.9973,2117,,,,,
17100,6.23366120352,30.4322711874,39.6186885872,41.646,99.6166,64.7742,2124,,,,,
18900,5.35238514936,28.9705936511,41.1327968099,39.6834,97.1637,53.3733,1276,,,,,
15300,7.73611553206,42.8210275205,37.0228525202,55.7906,113.6926,95.1138,1888,,,,,
18000,6.19215613643,31.5672368733,39.2586249106,43.2806,101.3623,65.0916,2412,,,,,
17100,6.11973709369,29.8124569164,40.268293407,40.8726,98.7195,63.1244,1453,,,,,
18900,5.11128774455,27.4274208579,41.5386260007,37.5943,95.1576,48.5387,2117,,,,,
18000,6.23950777766,29.5322219042,40.1794197112,40.734,98.358,64.5369,2124,,,,,
19800,4.93633119005,24.8696982727,42.1483125749,34.7373,92.3651,44.9511,1276,,,,,
18900,5.06894996994,26.3597069072,41.519250762,36.7699,94.7942,46.8524,2412,,,,,
16200,7.1678373308,35.4902866791,38.1720229276,48.5008,106.1679,83.4258,1888,,,,,
18000,6.27916388561,30.8021904435,39.4499398802,42.2128,100.1267,65.1484,1453,,,,,
19800,4.88882228245,26.9107968623,41.8249473113,36.8353,94.3859,46.2356,2117,,,,,
20700,4.86488835354,26.0449318014,41.7166294852,36.1451,94.174,46.6311,1276,,,,,
18900,5.46849765467,29.1562738926,40.2757828473,39.925,97.815,53.3938,2124,,,,,
19800,5.20411486954,28.3043207343,40.9141697282,38.6968,96.7305,51.3884,2412,,,,,
17100,5.95119517998,29.5491334788,40.2294295469,40.8586,98.3737,60.0729,1888,,,,,
18900,5.06408976233,27.233802368,41.2609699153,37.8176,95.4616,47.8738,1453,,,,,
20700,5.23261388571,27.857782008,41.0227034933,38.172,95.71,50.5191,2117,,,,,
19800,4.97252707819,26.4385021963,41.8311271007,36.5911,94.2952,46.0089,2124,,,,,
21600,5.23233347618,27.259020995,41.4363244889,37.2842,95.0894,49.8302,1276,,,,,
20700,4.79967306449,25.2595858044,42.5609660207,34.7213,92.5151,44.1849,2412,,,,,
19800,4.91062550636,26.515353545,41.7417772154,36.688,94.3801,46.784,1453,,,,,
21600,4.97511695986,27.961633037,41.4313941997,38.0185,95.7877,46.7956,2117,,,,,
18000,5.84302444081,29.6437403049,40.2716201209,40.366,98.279,60.2222,1888,,,,,
20700,4.9030803661,26.1943487105,42.1434921729,35.9188,93.5169,45.8276,2124,,,,,
21600,5.04718325529,27.6858342238,41.3606832751,37.802,95.571,48.8169,2412,,,,,
20700,4.98239748621,27.0636136674,41.790616061,36.7529,94.4124,46.9511,1453,,,,,
18900,5.45090484096,27.883738039,41.1059298485,38.2351,95.8753,52.7387,1888,,,,,
21600,5.47187462162,27.8249114156,41.2465998958,38.1177,95.9723,53.3289,2124,,,,,
21600,4.66141014203,24.8320796351,42.8214034195,34.1078,91.795,42.5724,1453,,,,,
19800,5.20259602775,27.7178137786,41.3978480997,37.9531,95.8205,49.9218,1888,,,,,
20700,5.20861913012,28.7534108426,40.9517940188,38.9339,96.8697,51.6862,1888,,,,,
21600,4.8473438813,25.6880850539,42.2336186616,35.907,93.5538,44.7467,1888,,,,,
900,1.43994965496,16.803015591,46.5604682906,24.1542,82.3111,10.08,1942,,,,,
1800,1.2577281906,16.9007310675,47.5659741036,23.5941,80.9107,9.248,1942,,,,,
900,1.48279141868,16.6443575569,47.6446194153,23.9179,81.7222,10.0418,1085,,,,,
2700,1.91495180498,18.4891326966,46.8441495209,26.0393,83.5426,13.4409,1942,,,,,
1800,1.433506424,18.8333661957,45.6070519443,26.3586,84.1778,10.6524,1085,,,,,
900,1.33693919307,14.2434063649,48.5039115533,20.9655,79.26,8.52,2481,,,,,
3600,2.10112486982,24.2919488513,44.8434520872,31.643,89.2566,19.816,1942,,,,,
2700,1.83055736945,18.0400737211,46.468501668,25.7008,83.1577,14.1004,1085,,,,,
1800,1.63694015855,18.9028829384,46.3552883807,25.9869,83.5021,12.8116,2481,,,,,
4500,2.57956009054,22.5266140464,45.0208962025,30.1742,87.1643,22.5182,1942,,,,,
3600,1.87913787777,22.2698784767,45.7998519342,29.251,86.9329,15.2444,1085,,,,,
2700,2.04360374107,20.5603118178,45.1974769502,28.6905,87.0231,16.0507,2481,,,,,
900,1.41335797598,15.5936882951,47.9645354843,22.8392,80.3338,9.3742,1585,,,,,
5400,2.83545321957,23.2265913516,44.132213058,31.1387,89.038,23.944,1942,,,,,
4500,2.5580457095,22.729829944,44.4461831847,30.4074,88.0806,21.6053,1085,,,,,
3600,1.75176679915,23.3213577682,44.860944042,30.7821,88.5861,15.008,2481,,,,,
1800,1.49813365252,16.963813643,47.2613715097,23.8969,81.8498,10.6676,1585,,,,,
6300,3.66687214148,30.4849913604,42.2041105315,38.9169,95.9729,38.8613,1942,,,,,
5400,2.80992748595,21.6181004324,45.1763397241,29.1528,86.6981,23.7689,1085,,,,,
2700,1.86004744526,19.4213833999,46.2955458549,26.6482,84.561,13.3298,1585,,,,,
4500,2.8528589125,23.06927033,44.2817059659,30.9857,88.6414,24.8489,2481,,,,,
900,1.37387105365,17.6202369628,47.0282633584,24.8801,82.2409,9.7973,1089,,,,,
6300,3.71839429911,29.7201714662,42.7947844541,37.6536,94.4849,38.2738,1085,,,,,
3600,1.99604364705,23.0449299332,45.2886289297,30.0826,88.1336,17.4382,1585,,,,,
7200,3.9133600997,31.6867469996,41.6823572555,40.1527,97.2556,41.5556,1942,,,,,
1800,1.54799771376,17.1191301958,47.009050883,24.3387,81.6221,11.6862,1089,,,,,
5400,2.66786947993,21.4571642428,45.2425291202,29.1194,86.5232,21.536,2481,,,,,
2700,1.81881128288,17.3835836788,46.891705383,24.6618,82.5702,13.0204,1089,,,,,
900,1.43920741856,16.5904058484,47.0974065115,24.0725,82.2028,9.6551,1751,,,,,
4500,2.544114091,22.2079911902,45.0039076939,29.6017,87.1551,21.3191,1585,,,,,
7200,3.73341979763,28.915409936,42.9948565944,36.9773,93.4699,39.1573,1085,,,,,
6300,3.57967350002,30.5472772096,42.1889430923,38.8764,95.8923,36.3058,2481,,,,,
1800,1.6090953656,17.569327491,46.4196254075,24.9019,82.7837,11.6764,1751,,,,,
8100,6.72342615469,38.062929397,38.0571069711,48.3578,106.5922,80.7218,1942,,,,,
3600,1.96065944332,22.0932313068,45.6479295883,29.1685,87.0712,16.1191,1089,,,,,
5400,2.7978843819,22.9819852146,44.5092804703,30.9292,88.4665,25.144,1585,,,,,
2700,1.95294521725,19.5491274944,45.6321508712,27.3304,84.7729,15.3351,1751,,,,,
7200,3.65505556152,29.40257088,42.4471953929,37.7615,94.6527,38.0764,2481,,,,,
8100,6.31117818769,34.3937238142,39.2453227041,44.491,102.8742,70.9058,1085,,,,,
4500,2.68857891288,24.6314275966,44.3736475588,32.3533,89.3905,24.7733,1089,,,,,
6300,3.83784182991,31.6555739562,41.8244149785,40.0979,96.7366,40.6818,1585,,,,,
9000,7.28665183508,42.7516435527,36.337709119,53.6982,112.1293,97.9813,1942,,,,,
3600,2.04309961106,22.5355830065,44.863744845,29.7656,87.4166,17.9484,1751,,,,,
5400,2.58197657105,23.5803357775,44.4036594895,31.0353,88.4953,22.6871,1089,,,,,
7200,3.76542671279,29.3866465699,42.6345766568,37.4301,94.4566,39.2196,1585,,,,,
9000,7.15712477297,40.2055815543,37.0199591396,51.5301,110.1664,88.376,1085,,,,,
8100,7.04046914299,39.199190636,37.7279973187,49.8371,107.9991,88.2791,2481,,,,,
4500,2.81998744638,21.995618737,44.7122315402,29.9078,87.3079,24.1493,1751,,,,,
6300,3.46624974329,30.2202117981,42.3787803118,38.3852,95.1511,36.2693,1089,,,,,
5400,2.67078999283,24.232147418,44.2539066088,32.3643,89.2729,23.7076,1751,,,,,
9900,10.3997170463,50.9139253152,33.8224092447,65.4015,123.7577,146.736,1942,,,,,
8100,6.96285382515,39.1378123877,37.6835098256,49.651,108.0874,84.9156,1585,,,,,
7200,3.83519227682,31.5781968703,42.376377412,39.5479,96.3877,41.1307,1089,,,,,
9000,8.16474334127,47.538510744,34.6600516828,60.9087,119.172,108.6569,2481,,,,,
9900,9.95586135681,52.4719284857,34.6438349146,65.816,124.1229,143.6196,1085,,,,,
6300,3.80048746167,32.1855423535,41.965046922,40.6756,97.5121,41.5147,1751,,,,,
9000,7.4889510966,39.4720714017,36.6966252587,51.1569,109.6613,91.8942,1585,,,,,
7200,3.8710273489,30.4818748158,42.0288128064,38.7154,95.7196,40.2578,1751,,,,,
8100,6.9866225755,38.8912618772,37.6920747229,49.9061,108.2395,84.8684,1089,,,,,
10800,11.6138241383,63.0473589986,32.0016852688,80.8883,139.0779,184.3947,1942,,,,,
9900,9.61147928068,47.9479357172,34.9597819038,61.4046,119.7892,128.8178,2481,,,,,
10800,12.0469896862,70.3240335762,31.7931261234,86.1811,144.4793,199.4818,1085,,,,,
9000,6.79745765298,38.8176624161,37.4735082936,49.8272,108.4243,81.3662,1089,,,,,
8100,6.63247245753,38.1440421659,38.098773445,48.5689,107.1049,79.2702,1751,,,,,
9900,10.4380261761,51.0760738793,33.8369679577,66.1444,124.2426,154.0791,1585,,,,,
11700,11.3048979731,72.163321339,31.7427659029,88.8575,147.1931,182.6062,1942,,,,,
10800,11.0669277575,58.868827572,32.7758245466,74.226,132.7437,170.5449,2481,,,,,
11700,11.3959806138,78.0844810319,31.5473299503,94.738,153.3016,192.392,1085,,,,,
9000,7.89226251414,43.0296385316,36.0098044492,55.1036,113.5902,102.6658,1751,,,,,
9900,9.57284929188,47.0843987622,34.9106373999,60.3827,118.862,132.1413,1089,,,,,
10800,11.1728899821,63.8455516356,32.5889926462,80.0779,138.2961,173.8836,1585,,,,,
12600,9.78196391779,57.8724117674,33.9859631291,72.0488,130.3428,144.1858,1942,,,,,
11700,10.0059196342,63.98847096,33.3017420037,78.0101,136.1453,150.8204,2481,,,,,
12600,11.1572674313,70.3606038589,31.7982310072,86.7702,145.0945,186.0542,1085,,,,,
9900,10.2449542426,56.6407369472,33.8276186703,70.8397,128.7573,149.5404,1751,,,,,
10800,10.6614255776,60.25431358,33.0156331999,75.2119,133.7733,157.5742,1089,,,,,
11700,10.4559814725,65.3386930576,33.2604927491,80.0513,138.4628,165.1191,1585,,,,,
13500,10.4272458852,61.4641566172,32.8710917046,77.2459,135.4203,160.152,1942,,,,,
12600,9.91717861796,54.8941919333,33.243736829,70.6966,129.054,142.9893,2481,,,,,
13500,9.9264945243,66.5333601253,33.1441521107,82.122,140.3699,151.7627,1085,,,,,
11700,10.5072106688,57.9964864784,33.2567463792,72.8202,130.9679,160.5084,1089,,,,,
10800,11.3358094564,60.9940728151,32.4481773883,75.9989,134.5266,173.112,1751,,,,,
12600,10.0935559751,60.4060215042,33.493474283,75.7586,134.3237,155.9831,1585,,,,,
14400,8.89247362232,52.4688187245,34.9885525799,65.6093,124.0442,122.7031,1942,,,,,
13500,8.56231421793,46.0279122159,35.1693502599,59.6564,118.2328,109.2107,2481,,,,,
14400,9.46504205903,57.0060447151,33.9809977173,70.2892,128.5701,138.5013,1085,,,,,
12600,9.26923692928,52.6267106985,34.5759026542,65.9985,124.3974,131.8036,1089,,,,,
11700,10.4871891626,61.6804126247,32.3820901466,77.5527,136.0851,165.512,1751,,,,,
15300,8.59831802666,51.6062951264,34.6649747552,67.7961,125.9225,122.0818,1942,,,,,
13500,10.0345717423,57.4923599197,33.6257829855,71.3026,129.5184,151.568,1585,,,,,
14400,9.39525805085,49.5013634495,34.7375437824,63.6634,122.0905,133.2756,2481,,,,,
15300,8.00502768122,43.368745112,36.0642990065,57.775,115.677,102.84,1085,,,,,
13500,9.63855276599,53.2668911462,34.4043058404,66.6134,124.7923,140.8036,1089,,,,,
12600,10.6006537726,65.4684537066,32.8598314927,81.3862,139.9113,167.3742,1751,,,,,
16200,7.53009465725,41.0020949144,36.4554343492,55.3697,113.3304,95.5502,1942,,,,,
15300,7.32985402206,41.7815901865,36.8793910022,55.0948,113.0534,87.5724,2481,,,,,
16200,7.53730922756,39.6379097539,36.6838365312,53.2332,110.7507,93.0933,1085,,,,,
14400,9.50822646299,52.9429574169,34.3556856274,66.807,125.2886,134.0489,1585,,,,,
14400,10.1449872199,59.1354345549,33.123501837,73.7976,132.1746,155.8782,1089,,,,,
13500,9.88752202534,64.1120523295,32.9314108707,79.7064,138.3076,150.9298,1751,,,,,
17100,6.85939320828,34.3107790093,38.4518483339,46.7886,104.4864,76.7351,1942,,,,,
16200,5.85190963688,28.4779903571,40.0242322082,39.684,97.4284,57.304,2481,,,,,
17100,6.7786463992,35.2620604666,38.2622256491,48.0926,105.7564,77.56,1085,,,,,
15300,8.13125118572,46.2648977619,36.4619986798,60.0839,117.6699,105.3742,1585,,,,,
18000,5.9810469237,29.7389380974,40.2071346327,40.6145,98.241,61.1244,1942,,,,,
17100,5.62135649931,27.4110957433,41.3173826422,37.923,95.5436,54.136,2481,,,,,
15300,7.71550974966,44.8927192013,36.2190822028,58.5595,116.4789,97.9493,1089,,,,,
18000,6.29339508925,31.4294836561,39.2674640146,42.8059,100.6037,64.6036,1085,,,,,
14400,9.31851241867,53.3919371849,34.675243925,66.6058,125.0407,135.376,1751,,,,,
16200,7.51524670124,39.7522391543,37.0535174602,52.9987,110.7068,93.44,1585,,,,,
18900,5.43149406418,27.7860458422,41.2446553919,37.9363,95.7966,53.9938,1942,,,,,
18000,6.44832351773,30.5627283868,39.9075663436,41.5628,99.1551,67.4622,2481,,,,,
18900,5.230106392,27.0035726092,41.1544646094,37.5648,95.4044,50.9902,1085,,,,,
16200,6.88509020695,36.4306277291,37.6220735332,48.9908,106.6396,80.0382,1089,,,,,
15300,8.14655348271,46.1495019632,36.2398668855,59.71,117.6561,107.5004,1751,,,,,
17100,7.3608995338,39.1833370396,37.1077916107,53.2196,110.5743,92.8987,1585,,,,,
19800,5.19914243521,28.4174300169,41.3192214374,38.3036,96.1016,49.3351,1942,,,,,
19800,4.91042891394,26.5242224303,41.9009606799,36.2352,93.9307,46.3422,1085,,,,,
18900,5.13951112153,25.7159945315,41.934701754,35.6417,93.3376,46.3991,2481,,,,,
17100,5.79703534087,30.30094248,39.9014056179,41.1536,98.9202,59.7733,1089,,,,,
16200,7.48835337145,37.234744491,38.0014080965,50.3032,107.8437,94.5538,1751,,,,,
20700,5.20198477903,26.397908157,41.7846322845,36.4569,94.4263,48.6978,1942,,,,,
18000,6.75063097366,34.5806402496,38.1763895085,46.8573,104.646,76.0907,1585,,,,,
20700,4.96801892111,26.0775991504,42.0274125904,36.1733,93.6017,46.8676,1085,,,,,
19800,4.90470683648,26.3339289195,42.0144378632,36.4785,94.314,46.8889,2481,,,,,
18000,6.15479937253,29.183657779,40.3786247461,40.2425,97.6239,62.5031,1089,,,,,
17100,6.95892233807,38.9487354949,37.3502391095,51.779,109.4269,85.4302,1751,,,,,
18900,4.85558991914,27.294956232,41.7713515333,37.3247,94.8559,46.3387,1585,,,,,
21600,4.83718069864,26.9678768822,41.8653801655,36.6242,94.3702,45.944,1942,,,,,
21600,4.8343461176,25.2825703174,42.4818416426,34.6512,92.5433,44.5893,1085,,,,,
20700,5.25975068878,27.9822770412,41.1720117678,38.2322,95.9212,51.4969,2481,,,,,
18900,5.1071112605,26.4745257956,41.9185335132,36.4555,93.8453,47.968,1089,,,,,
18000,5.71284298712,28.5271674126,40.5736043176,39.2822,97.0038,56.5067,1751,,,,,
19800,4.86649990215,26.2262533883,42.173942521,35.8896,93.6088,46.232,1585,,,,,
21600,4.78052898567,26.636634097,42.2568346691,36.2653,93.9278,44.9973,2481,,,,,
19800,5.03355321879,25.7139340054,42.7019064826,35.1439,92.5636,46.0409,1089,,,,,
18900,5.25857952096,28.3261116325,41.0880469284,38.5413,96.1005,51.8684,1751,,,,,
20700,5.02138669323,26.0773629742,42.1005813527,35.7873,93.4461,47.384,1585,,,,,
20700,5.32701026466,28.5118108257,40.9097164556,38.9955,96.5377,53.0053,1089,,,,,
19800,5.24315383846,26.6037022877,41.6237656939,37.1586,95.3035,48.9547,1751,,,,,
21600,5.00471849605,27.1913903974,41.9962471673,37.2426,95.1899,46.8987,1585,,,,,
21600,5.03253516537,25.5115973331,42.5874379929,35.384,93.0334,45.5724,1089,,,,,
20700,5.25468822123,28.443848765,40.4915242574,39.365,97.1868,50.8364,1751,,,,,
21600,5.06905096965,29.1048829778,41.1609706527,39.3844,96.8157,49.6747,1751,,,,,
900,1.49653160703,20.0557907053,45.8231635475,27.4644,85.1926,11.5467,6596,,,,,
1800,1.52156829047,17.685299464,47.4945452835,24.6458,82.0781,11.32,6596,,,,,
900,1.40259035382,17.2530511982,46.8584104294,24.5778,82.6292,9.72,4984,,,,,
2700,1.96773637247,18.382364853,46.5485398018,25.9344,83.6425,15.312,6596,,,,,
1800,1.46705166562,16.2611322968,47.3649688741,23.3921,81.4289,10.5182,4984,,,,,
3600,1.88533208555,22.4032261426,45.1016867474,29.7996,87.8129,15.3876,6596,,,,,
900,1.42340494096,18.1870079998,46.3219056314,25.8211,83.6444,10.5538,7588,,,,,
2700,2.1038916518,22.6190380391,44.4581341304,30.5568,88.325,17.6907,4984,,,,,
1800,1.48494549187,18.0395723052,46.7907521392,25.3175,82.8301,10.3404,7588,,,,,
4500,2.5257347037,22.1305432368,45.1481453471,29.6082,87.2179,21.4942,6596,,,,,
3600,2.02650996987,22.3245868669,44.9110278211,29.9555,88.2272,17.224,4984,,,,,
900,1.45812236414,16.7673089061,47.1806105249,24.2237,82.2297,10.4,5743,,,,,
2700,2.01377441321,16.3551037197,47.2432457236,23.5449,81.7878,13.6,7588,,,,,
5400,2.66092742618,21.4946077009,45.5045125067,28.9063,86.2437,22.5849,6596,,,,,
1800,1.45400137053,19.0812144577,45.8370494172,26.4891,84.5373,10.8569,5743,,,,,
4500,2.75070709848,23.3151525903,44.2976833335,31.2536,88.5184,24.0693,4984,,,,,
3600,2.27721718728,23.3401924178,44.3807124478,30.9256,88.9159,19.9511,7588,,,,,
900,1.43234440803,17.2512839111,47.2074383939,24.2865,81.9252,10.1324,1686,,,,,
2700,1.79701297766,20.1682691289,45.8151171106,27.6012,85.0654,14.3787,5743,,,,,
6300,3.69639248526,32.3445294756,42.0451310484,40.5428,97.3613,40.3858,6596,,,,,
5400,2.74978771772,24.3396237918,43.7368262851,32.601,90.0761,24.2053,4984,,,,,
4500,2.55343248294,23.6139475309,44.3046169522,31.7639,89.2853,21.5058,7588,,,,,
1800,1.5850280037,18.4749829262,47.1147129506,25.7361,82.4111,12.6942,1686,,,,,
3600,1.92704845905,20.6502756842,46.1147845824,27.7933,85.4111,15.4107,5743,,,,,
7200,3.79771939849,30.2026860727,41.9751273884,38.5054,95.5481,39.904,6596,,,,,
6300,3.52647084799,28.008280313,43.5010911618,35.9774,92.8343,35.6356,4984,,,,,
5400,2.67548795618,21.9967427249,44.8163505337,29.6743,87.1807,22.1129,7588,,,,,
900,1.46618722813,15.8582367775,47.6905550835,22.9118,80.8461,9.8462,1601,,,,,
2700,1.86190977744,19.2036641091,46.2512170121,26.729,84.5706,14.2036,1686,,,,,
4500,2.94436610238,22.5715993951,45.012458555,30.4077,87.5283,25.2631,5743,,,,,
1800,1.60304017708,18.2128540853,46.6760780159,25.6174,82.8883,11.0453,1601,,,,,
7200,3.52821438053,29.7261142619,42.5971506487,37.6145,94.7451,37.3716,4984,,,,,
3600,2.01576821631,21.6809280853,45.4385377882,28.9611,86.7187,17.0587,1686,,,,,
6300,3.69064534545,30.047299736,42.0224934934,38.3881,95.7682,38.952,7588,,,,,
900,1.45161721904,19.16411305,45.7138241595,26.7033,84.9265,10.9449,6550,,,,,
8100,7.23580896644,41.2110158543,37.0810248552,52.2007,110.3549,91.1867,6596,,,,,
2700,1.86613712506,19.0631045782,45.9742673039,26.4124,84.7775,14.9831,1601,,,,,
5400,2.84052030586,21.8728216181,44.9141495946,29.7426,87.0534,24.3707,5743,,,,,
1800,1.51142476046,17.5621440673,47.4292070601,24.7405,81.9636,11.312,6550,,,,,
4500,2.76613088632,22.3155724151,44.9992253601,30.1272,87.4403,23.3102,1686,,,,,
7200,3.85064273371,32.9063486372,41.2345023191,41.494,98.8411,41.128,7588,,,,,
3600,2.02863312127,23.1830732362,44.7474988649,30.6263,88.2407,18.0382,1601,,,,,
8100,6.96001120018,39.3256637207,37.5719525545,50.1071,108.6902,83.3511,4984,,,,,
2700,1.73628672077,19.6009603837,46.2459415996,27.4291,85.0842,12.312,6550,,,,,
6300,3.65482681699,31.9828868803,41.9071299094,40.2081,97.2068,40.36,5743,,,,,
5400,2.90834304571,24.8093178081,43.5930606465,33.076,90.8519,25.9431,1686,,,,,
